Time(s),CH1V,CH2V,CH4V
5.060000e-03,2.160000e-01,-1.506667e-02,-6.133333e-03
5.080000e-03,1.970667e-01,1.400000e-02,-7.600000e-03
5.100000e-03,2.053333e-01,4.533333e-02,-2.266667e-03
5.120000e-03,2.056000e-01,5.306667e-02,-5.866667e-03
5.140000e-03,1.981333e-01,3.306667e-02,-9.200000e-03
5.160000e-03,1.794667e-01,5.133334e-03,-8.666667e-03
5.180000e-03,1.733333e-01,-1.073333e-02,-9.866667e-03
5.200000e-03,1.618667e-01,-4.000000e-04,-6.400000e-03
5.220000e-03,1.453333e-01,2.333333e-02,-4.933333e-03
5.240000e-03,1.506667e-01,4.020000e-02,-7.333334e-03
5.260000e-03,1.634667e-01,4.300000e-02,-1.093333e-02
5.280000e-03,1.770667e-01,2.800000e-02,-1.026667e-02
5.300000e-03,1.704000e-01,1.733333e-03,-7.733333e-03
5.320000e-03,1.701333e-01,-9.733333e-03,-6.800000e-03
5.340000e-03,1.565333e-01,5.733334e-03,-1.146667e-02
5.360000e-03,1.709333e-01,3.273333e-02,-8.800000e-03
5.380000e-03,1.760000e-01,4.673333e-02,-6.800000e-03
5.400000e-03,1.906667e-01,3.980000e-02,-6.533334e-03
5.420000e-03,2.152000e-01,1.400000e-02,-6.800000e-03
5.440000e-03,2.048000e-01,-1.200000e-02,-9.200000e-03
5.460000e-03,2.005333e-01,-1.140000e-02,-7.733333e-03
5.480000e-03,2.146667e-01,1.740000e-02,-9.200000e-03
5.500000e-03,2.173333e-01,4.966667e-02,-6.000000e-03
5.520000e-03,2.418667e-01,5.626667e-02,-8.400000e-03
5.540000e-03,2.477333e-01,2.700000e-02,-6.000000e-03
5.560000e-03,2.512000e-01,-1.100000e-02,-3.866667e-03
5.580000e-03,2.482667e-01,-2.313333e-02,-7.200000e-03
5.600000e-03,2.370667e-01,7.933334e-03,-5.200000e-03
5.620000e-03,2.533333e-01,4.780000e-02,-5.466667e-03
5.640000e-03,2.744000e-01,6.500000e-02,-1.240000e-02
5.660000e-03,2.805333e-01,3.920000e-02,-5.866667e-03
5.680000e-03,2.872000e-01,-8.400000e-03,-1.026667e-02
5.700000e-03,2.781333e-01,-2.773333e-02,-1.106667e-02
5.720000e-03,2.650667e-01,-1.733333e-03,-6.933333e-03
5.740000e-03,2.741333e-01,4.366667e-02,-6.400000e-03
5.760000e-03,2.872000e-01,6.940000e-02,-9.866667e-03
5.780000e-03,2.965333e-01,4.506667e-02,-4.666667e-03
5.800000e-03,2.802667e-01,-3.200000e-03,-6.666667e-03
5.820000e-03,2.904000e-01,-3.040000e-02,-7.733333e-03
5.840000e-03,2.752000e-01,-8.666667e-03,-8.266667e-03
5.860000e-03,2.666667e-01,3.766667e-02,-5.466667e-03
5.880000e-03,2.712000e-01,6.500000e-02,-1.213333e-02
5.900000e-03,2.765333e-01,5.046667e-02,-8.133333e-03
5.920000e-03,2.674667e-01,4.066667e-03,-8.266667e-03
5.940000e-03,2.544000e-01,-2.286667e-02,-6.933333e-03
5.960000e-03,2.333333e-01,-8.533333e-03,-4.800000e-03
5.980000e-03,2.298667e-01,3.140000e-02,-5.333333e-03
6.000000e-03,2.309333e-01,5.733334e-02,-9.066666e-03
6.020000e-03,2.288000e-01,4.246667e-02,-8.666667e-03
6.040000e-03,2.349333e-01,1.026667e-02,-7.200000e-03
6.060000e-03,2.117333e-01,-1.313333e-02,-7.733333e-03
6.080000e-03,1.837333e-01,-4.533333e-03,-5.066667e-03
6.100000e-03,1.818667e-01,2.393333e-02,-1.000000e-02
6.120000e-03,1.858667e-01,4.780000e-02,-5.066667e-03
6.140000e-03,1.890667e-01,4.320000e-02,-9.866667e-03
6.160000e-03,1.853333e-01,1.993333e-02,-8.533333e-03
6.180000e-03,1.741333e-01,-4.333334e-03,-6.800000e-03
6.200000e-03,1.501333e-01,-4.000000e-03,-9.333333e-03
6.220000e-03,1.501333e-01,1.786667e-02,-9.200000e-03
6.240000e-03,1.410667e-01,3.633333e-02,-3.200000e-03
6.260000e-03,1.250667e-01,3.720000e-02,-1.026667e-02
6.280000e-03,1.394667e-01,2.180000e-02,-8.133333e-03
6.300000e-03,1.173333e-01,6.333333e-03,-6.400000e-03
6.320000e-03,1.034667e-01,4.066667e-03,-9.600000e-03
6.340000e-03,8.586667e-02,1.720000e-02,-9.333333e-03
6.360000e-03,8.400000e-02,2.500000e-02,-1.093333e-02
6.380000e-03,8.773334e-02,3.006667e-02,-4.533333e-03
