Time(s),CH1V,CH2V,CH4V
1.400000e-03,6.088000e-01,4.348000e-02,-9.733333e-03
1.420000e-03,5.888000e-01,-7.474667e-02,-9.466667e-03
1.440000e-03,5.564667e-01,-6.974667e-02,-1.173333e-02
1.460000e-03,5.321333e-01,4.465333e-02,-1.133333e-02
1.480000e-03,5.297334e-01,1.087200e-01,-1.080000e-02
1.500000e-03,5.236667e-01,4.118667e-02,-1.053333e-02
1.520000e-03,4.958667e-01,-5.768000e-02,-1.320000e-02
1.540000e-03,4.680667e-01,-5.777333e-02,-1.320000e-02
1.560000e-03,4.422000e-01,3.361333e-02,-1.186667e-02
1.580000e-03,4.417333e-01,9.106667e-02,-9.200000e-03
1.600000e-03,4.322000e-01,4.373333e-02,-9.600000e-03
1.620000e-03,4.102667e-01,-3.886667e-02,-1.280000e-02
1.640000e-03,3.894667e-01,-5.022667e-02,-1.173333e-02
1.660000e-03,3.717333e-01,1.990667e-02,-9.600000e-03
1.680000e-03,3.728667e-01,7.676000e-02,-1.026667e-02
1.700000e-03,3.730000e-01,5.016000e-02,-1.080000e-02
1.720000e-03,3.676667e-01,-2.266667e-02,-9.733333e-03
1.740000e-03,3.518000e-01,-4.820000e-02,-1.173333e-02
1.760000e-03,3.386667e-01,6.120000e-03,-9.733333e-03
1.780000e-03,3.514667e-01,6.836000e-02,-1.133333e-02
1.800000e-03,3.577333e-01,5.661333e-02,-1.040000e-02
1.820000e-03,3.562000e-01,-1.142667e-02,-9.733333e-03
1.840000e-03,3.537333e-01,-4.926667e-02,-1.213333e-02
1.860000e-03,3.390667e-01,-2.426667e-03,-1.120000e-02
1.880000e-03,3.422667e-01,6.378666e-02,-1.026667e-02
1.900000e-03,3.604000e-01,6.153333e-02,-1.133333e-02
1.920000e-03,3.576000e-01,-7.133333e-03,-8.933334e-03
1.940000e-03,3.512000e-01,-4.888000e-02,-1.240000e-02
1.960000e-03,3.344667e-01,-4.373333e-03,-1.026667e-02
1.980000e-03,3.364000e-01,6.270666e-02,-1.106667e-02
2.000000e-03,3.420000e-01,5.842667e-02,-1.120000e-02
2.020000e-03,3.380667e-01,-7.706667e-03,-1.146667e-02
2.040000e-03,3.204000e-01,-4.325333e-02,-1.400000e-02
2.060000e-03,3.020667e-01,-1.093333e-03,-1.093333e-02
2.080000e-03,2.974000e-01,5.770667e-02,-1.120000e-02
2.100000e-03,2.996000e-01,5.112000e-02,-1.053333e-02
2.120000e-03,2.858000e-01,-6.346667e-03,-1.093333e-02
2.140000e-03,2.667333e-01,-3.293333e-02,-1.066667e-02
2.160000e-03,2.423333e-01,4.120000e-03,-9.200000e-03
2.180000e-03,2.366000e-01,4.828000e-02,-8.800000e-03
2.200000e-03,2.416667e-01,4.282667e-02,-1.093333e-02
2.220000e-03,2.318000e-01,-2.693333e-03,-1.133333e-02
2.240000e-03,2.059333e-01,-2.209333e-02,-8.800000e-03
2.260000e-03,1.813333e-01,5.720000e-03,-7.600000e-03
2.280000e-03,1.761333e-01,3.777333e-02,-1.066667e-02
2.300000e-03,1.840667e-01,3.517333e-02,-9.466667e-03
2.320000e-03,1.789333e-01,3.373333e-03,-8.000000e-03
2.340000e-03,1.579333e-01,-1.324000e-02,-6.533334e-03
2.360000e-03,1.382667e-01,5.040000e-03,-8.533333e-03
2.380000e-03,1.356667e-01,2.972000e-02,-1.000000e-02
2.400000e-03,1.451333e-01,3.160000e-02,-1.053333e-02
2.420000e-03,1.452000e-01,9.053334e-03,-7.466667e-03
2.440000e-03,1.386000e-01,-8.480000e-03,-1.026667e-02
2.460000e-03,1.237333e-01,2.706667e-03,-7.466667e-03
2.480000e-03,1.217333e-01,2.598667e-02,-8.266667e-03
2.500000e-03,1.312000e-01,3.000000e-02,-9.466667e-03
2.520000e-03,1.378667e-01,1.101333e-02,-8.133333e-03
2.540000e-03,1.289333e-01,-6.546667e-03,-8.400000e-03
2.560000e-03,1.096000e-01,4.466667e-03,-8.666667e-03
2.580000e-03,1.162667e-01,2.512000e-02,-9.200000e-03
2.600000e-03,1.302000e-01,2.884000e-02,-6.933333e-03
2.620000e-03,1.288000e-01,7.546667e-03,-7.200000e-03
2.640000e-03,1.143333e-01,-4.320000e-03,-8.000000e-03
2.660000e-03,1.020667e-01,8.866667e-03,-9.600000e-03
2.680000e-03,1.081333e-01,2.741333e-02,-9.733333e-03
2.700000e-03,1.166667e-01,2.302667e-02,-8.666667e-03
2.720000e-03,1.093333e-01,4.000000e-03,-9.466667e-03
2.740000e-03,9.346667e-02,9.466666e-04,-1.000000e-02
2.760000e-03,8.966666e-02,1.697333e-02,-9.200000e-03
2.780000e-03,1.010667e-01,2.613333e-02,-8.666667e-03
2.800000e-03,1.061333e-01,1.350667e-02,-9.866667e-03
2.820000e-03,9.513333e-02,1.413333e-03,-8.533333e-03
2.840000e-03,8.833333e-02,7.680000e-03,-9.066666e-03
2.860000e-03,9.140000e-02,2.330667e-02,-9.600000e-03
2.880000e-03,1.071333e-01,2.270667e-02,-1.066667e-02
2.900000e-03,1.074000e-01,5.186667e-03,-9.866667e-03
2.920000e-03,9.633333e-02,2.400000e-04,-7.333334e-03
2.940000e-03,8.866667e-02,1.416000e-02,-8.933334e-03
2.960000e-03,1.000000e-01,2.613333e-02,-8.666667e-03
2.980000e-03,1.131333e-01,1.605333e-02,-8.800000e-03
3.000000e-03,1.046000e-01,1.760000e-03,-8.533333e-03
3.020000e-03,8.953334e-02,3.546667e-03,-9.066666e-03
3.040000e-03,9.040000e-02,1.922667e-02,-9.333333e-03
