Time(s),CH1V,CH2V,CH4V
4.200000e-04,1.279733e+00,-1.378000e-01,-1.040000e-02
4.400000e-04,1.181333e+00,1.433333e-02,-1.040000e-02
4.600000e-04,1.082933e+00,1.419333e-01,-1.146667e-02
4.800000e-04,9.877334e-01,1.989333e-01,-1.213333e-02
5.000000e-04,8.885334e-01,1.732667e-01,-8.000000e-03
5.200000e-04,7.853333e-01,9.233333e-02,-4.666667e-03
5.400000e-04,6.810667e-01,6.200000e-03,-6.400000e-03
5.600000e-04,5.744000e-01,-5.020000e-02,-6.666667e-03
5.800000e-04,4.669333e-01,-6.080000e-02,-5.733334e-03
6.000000e-04,3.656000e-01,-4.346667e-02,-7.066667e-03
6.200000e-04,2.789333e-01,-2.000000e-02,-7.066667e-03
6.400000e-04,2.378667e-01,-7.866667e-03,-6.933333e-03
6.600000e-04,2.610667e-01,-4.666667e-03,-7.733333e-03
6.800000e-04,3.386667e-01,9.266667e-03,-8.133333e-03
7.000000e-04,4.274667e-01,4.346667e-02,-7.200000e-03
7.200000e-04,5.421333e-01,9.846666e-02,-6.400000e-03
7.400000e-04,6.520000e-01,1.415333e-01,-7.733333e-03
7.600000e-04,7.658667e-01,1.392000e-01,-8.800000e-03
7.800000e-04,8.781334e-01,6.926667e-02,-5.466667e-03
8.000000e-04,9.837334e-01,-4.593333e-02,-8.933334e-03
8.200000e-04,1.081600e+00,-1.578667e-01,-9.066666e-03
8.400000e-04,1.169867e+00,-2.006667e-01,-1.240000e-02
8.600000e-04,1.245333e+00,-1.383333e-01,-1.026667e-02
8.800000e-04,1.324800e+00,1.640000e-02,-9.600000e-03
9.000000e-04,1.404800e+00,1.929333e-01,-1.106667e-02
9.200000e-04,1.477333e+00,3.009333e-01,-9.733333e-03
9.400000e-04,1.535733e+00,2.766000e-01,-7.333334e-03
9.600000e-04,1.591733e+00,1.248000e-01,-8.400000e-03
9.800000e-04,1.633600e+00,-8.713333e-02,-1.080000e-02
1.000000e-03,1.665333e+00,-2.601333e-01,-1.120000e-02
1.020000e-03,1.688533e+00,-3.049333e-01,-1.120000e-02
1.040000e-03,1.701067e+00,-1.934000e-01,-1.373333e-02
1.060000e-03,1.713867e+00,2.200000e-02,-7.600000e-03
1.080000e-03,1.730933e+00,2.398667e-01,-8.800000e-03
1.100000e-03,1.736267e+00,3.543333e-01,-9.600000e-03
1.120000e-03,1.739467e+00,3.120000e-01,-9.066666e-03
1.140000e-03,1.733067e+00,1.340000e-01,-1.026667e-02
1.160000e-03,1.723200e+00,-9.606667e-02,-9.200000e-03
1.180000e-03,1.712000e+00,-2.682000e-01,-1.146667e-02
1.200000e-03,1.690400e+00,-3.056000e-01,-1.160000e-02
1.220000e-03,1.665600e+00,-1.920000e-01,-1.333333e-02
1.240000e-03,1.636000e+00,1.233333e-02,-1.000000e-02
1.260000e-03,1.620533e+00,2.175333e-01,-1.066667e-02
1.280000e-03,1.598667e+00,3.250000e-01,-8.800000e-03
1.300000e-03,1.575200e+00,2.897334e-01,-8.933334e-03
1.320000e-03,1.555200e+00,1.332667e-01,-6.800000e-03
1.340000e-03,1.530133e+00,-6.680000e-02,-6.800000e-03
1.360000e-03,1.496000e+00,-2.214000e-01,-1.333333e-02
1.380000e-03,1.456800e+00,-2.600000e-01,-9.866667e-03
1.400000e-03,1.417600e+00,-1.688667e-01,-1.213333e-02
1.420000e-03,1.373600e+00,4.266667e-03,-1.146667e-02
1.440000e-03,1.337600e+00,1.716667e-01,-1.213333e-02
1.460000e-03,1.301600e+00,2.620667e-01,-1.133333e-02
1.480000e-03,1.271200e+00,2.356000e-01,-9.200000e-03
1.500000e-03,1.226667e+00,1.092000e-01,-8.800000e-03
1.520000e-03,1.171200e+00,-4.673333e-02,-9.600000e-03
1.540000e-03,1.115200e+00,-1.584667e-01,-9.600000e-03
1.560000e-03,1.054400e+00,-1.773333e-01,-1.053333e-02
1.580000e-03,9.877334e-01,-1.055333e-01,-1.026667e-02
1.600000e-03,9.205334e-01,1.646667e-02,-9.466667e-03
1.620000e-03,8.584000e-01,1.239333e-01,-8.666667e-03
1.640000e-03,7.994667e-01,1.664667e-01,-7.200000e-03
1.660000e-03,7.501333e-01,1.396000e-01,-7.066667e-03
1.680000e-03,6.893333e-01,6.186667e-02,-6.533334e-03
1.700000e-03,6.213334e-01,-1.933333e-02,-7.066667e-03
1.720000e-03,5.477334e-01,-6.713334e-02,-5.333333e-03
1.740000e-03,4.706667e-01,-6.466667e-02,-5.066667e-03
1.760000e-03,4.034667e-01,-2.726667e-02,-7.333334e-03
1.780000e-03,3.394667e-01,1.640000e-02,-8.400000e-03
1.800000e-03,2.797333e-01,4.800000e-02,-7.200000e-03
1.820000e-03,2.240000e-01,5.433333e-02,-8.000000e-03
1.840000e-03,1.824000e-01,4.846667e-02,-9.866667e-03
1.860000e-03,1.389333e-01,3.580000e-02,-9.066666e-03
1.880000e-03,1.234667e-01,3.093333e-02,-8.000000e-03
1.900000e-03,1.309333e-01,3.000000e-02,-8.266667e-03
1.920000e-03,1.584000e-01,2.466667e-02,-8.533333e-03
1.940000e-03,1.890667e-01,1.186667e-02,-9.066666e-03
1.960000e-03,2.194667e-01,-8.466667e-03,-8.000000e-03
1.980000e-03,2.429333e-01,-2.273333e-02,-8.666667e-03
2.000000e-03,2.720000e-01,-2.193333e-02,-8.266667e-03
2.020000e-03,2.973333e-01,2.400000e-03,-8.000000e-03
2.040000e-03,3.298667e-01,3.793333e-02,-7.466667e-03
2.060000e-03,3.578667e-01,7.340000e-02,-7.466667e-03
2.080000e-03,3.882667e-01,8.626667e-02,-9.600000e-03
2.100000e-03,4.144000e-01,6.866667e-02,-8.400000e-03
2.120000e-03,4.373333e-01,2.566667e-02,-7.466667e-03
2.140000e-03,4.434667e-01,-2.553333e-02,-7.733333e-03
2.160000e-03,4.546667e-01,-5.866667e-02,-7.333334e-03
2.180000e-03,4.658667e-01,-5.800000e-02,-4.533333e-03
2.200000e-03,4.704000e-01,-1.880000e-02,-6.266667e-03
2.220000e-03,4.877333e-01,3.926667e-02,-9.600000e-03
2.240000e-03,4.994667e-01,9.233333e-02,-5.733334e-03
2.260000e-03,5.226667e-01,1.146667e-01,-8.000000e-03
2.280000e-03,5.392000e-01,9.220000e-02,-6.800000e-03
2.300000e-03,5.496000e-01,3.526667e-02,-5.200000e-03
2.320000e-03,5.581334e-01,-3.160000e-02,-5.733334e-03
2.340000e-03,5.621333e-01,-7.780000e-02,-7.466667e-03
2.360000e-03,5.656000e-01,-7.913333e-02,-8.400000e-03
2.380000e-03,5.666667e-01,-3.120000e-02,-7.466667e-03
2.400000e-03,5.746667e-01,4.100000e-02,-1.026667e-02
2.420000e-03,5.858667e-01,1.045333e-01,-7.333334e-03
2.440000e-03,5.957333e-01,1.294667e-01,-8.800000e-03
2.460000e-03,6.080000e-01,1.006000e-01,-6.133333e-03
2.480000e-03,6.128000e-01,3.160000e-02,-7.066667e-03
2.500000e-03,6.042667e-01,-4.200000e-02,-5.333333e-03
2.520000e-03,5.928000e-01,-8.620000e-02,-9.200000e-03
2.540000e-03,5.896000e-01,-7.940000e-02,-7.466667e-03
2.560000e-03,5.789334e-01,-2.300000e-02,-7.733333e-03
2.580000e-03,5.757334e-01,5.080000e-02,-7.600000e-03
2.600000e-03,5.706667e-01,1.092000e-01,-7.200000e-03
2.620000e-03,5.629333e-01,1.216000e-01,-8.400000e-03
2.640000e-03,5.618667e-01,8.426667e-02,-8.533333e-03
2.660000e-03,5.472000e-01,1.960000e-02,-6.133333e-03
2.680000e-03,5.349333e-01,-4.240000e-02,-5.733334e-03
2.700000e-03,5.141333e-01,-7.333333e-02,-6.000000e-03
2.720000e-03,4.834667e-01,-5.826667e-02,-5.066667e-03
2.740000e-03,4.696000e-01,-9.800000e-03,-6.933333e-03
2.760000e-03,4.517334e-01,4.733333e-02,-8.133333e-03
2.780000e-03,4.448000e-01,8.866667e-02,-1.000000e-02
2.800000e-03,4.336000e-01,9.540000e-02,-7.600000e-03
2.820000e-03,4.202667e-01,6.853333e-02,-9.200000e-03
2.840000e-03,4.069333e-01,2.406667e-02,-8.266667e-03
2.860000e-03,3.904000e-01,-2.000000e-02,-6.800000e-03
2.880000e-03,3.682667e-01,-4.240000e-02,-7.600000e-03
2.900000e-03,3.440000e-01,-3.780000e-02,-6.266667e-03
2.920000e-03,3.280000e-01,-1.200000e-02,-8.933334e-03
2.940000e-03,3.141333e-01,2.453333e-02,-8.400000e-03
2.960000e-03,3.080000e-01,5.646667e-02,-7.600000e-03
2.980000e-03,3.096000e-01,7.200000e-02,-8.266667e-03
3.000000e-03,3.093333e-01,6.606667e-02,-9.866667e-03
3.020000e-03,3.058667e-01,4.173333e-02,-9.066666e-03
3.040000e-03,3.008000e-01,1.133333e-02,-1.026667e-02
3.060000e-03,2.936000e-01,-1.713333e-02,-8.000000e-03
3.080000e-03,2.832000e-01,-2.920000e-02,-8.000000e-03
3.100000e-03,2.781333e-01,-2.320000e-02,-6.933333e-03
3.120000e-03,2.733333e-01,-2.666667e-04,-7.733333e-03
3.140000e-03,2.664000e-01,2.960000e-02,-9.200000e-03
3.160000e-03,2.712000e-01,5.600000e-02,-8.000000e-03
3.180000e-03,2.818667e-01,6.760000e-02,-1.080000e-02
3.200000e-03,2.861333e-01,6.086667e-02,-9.733333e-03
3.220000e-03,2.986667e-01,3.880000e-02,-6.933333e-03
3.240000e-03,2.978667e-01,7.733333e-03,-8.533333e-03
3.260000e-03,2.901333e-01,-1.753333e-02,-9.866667e-03
3.280000e-03,2.938667e-01,-3.146667e-02,-7.733333e-03
3.300000e-03,2.938667e-01,-2.433333e-02,-5.466667e-03
3.320000e-03,2.909333e-01,1.800000e-03,-8.266667e-03
3.340000e-03,2.981333e-01,3.446667e-02,-8.533333e-03
3.360000e-03,3.133333e-01,6.460000e-02,-8.933334e-03
3.380000e-03,3.288000e-01,7.653333e-02,-8.133333e-03
3.400000e-03,3.453333e-01,6.593333e-02,-6.533334e-03
3.420000e-03,3.570667e-01,3.400000e-02,-5.733334e-03
3.440000e-03,3.632000e-01,-5.933333e-03,-8.533333e-03
3.460000e-03,3.690667e-01,-3.706667e-02,-8.133333e-03
3.480000e-03,3.642667e-01,-4.420000e-02,-7.333334e-03
3.500000e-03,3.656000e-01,-2.500000e-02,-6.000000e-03
3.520000e-03,3.736000e-01,1.533333e-02,-6.933333e-03
3.540000e-03,3.842667e-01,5.926667e-02,-6.933333e-03
3.560000e-03,3.989334e-01,8.840000e-02,-9.066666e-03
3.580000e-03,4.080000e-01,8.486667e-02,-9.466667e-03
3.600000e-03,4.152000e-01,5.300000e-02,-7.733333e-03
3.620000e-03,4.189333e-01,5.333333e-03,-6.666667e-03
3.640000e-03,4.125333e-01,-3.453333e-02,-6.400000e-03
3.660000e-03,4.082667e-01,-5.353333e-02,-7.333334e-03
3.680000e-03,4.005333e-01,-3.960000e-02,-6.266667e-03
3.700000e-03,3.957333e-01,8.000000e-04,-5.866667e-03
3.720000e-03,3.960000e-01,4.840000e-02,-7.333334e-03
3.740000e-03,3.925333e-01,8.180000e-02,-9.200000e-03
3.760000e-03,3.941333e-01,8.793333e-02,-7.733333e-03
3.780000e-03,4.000000e-01,6.553333e-02,-6.800000e-03
3.800000e-03,3.946667e-01,2.246667e-02,-5.066667e-03
3.820000e-03,3.794667e-01,-1.686667e-02,-7.466667e-03
3.840000e-03,3.669333e-01,-4.220000e-02,-6.133333e-03
3.860000e-03,3.517333e-01,-4.020000e-02,-6.800000e-03
3.880000e-03,3.408000e-01,-1.393333e-02,-9.066666e-03
3.900000e-03,3.328000e-01,2.520000e-02,-8.000000e-03
3.920000e-03,3.266667e-01,5.780000e-02,-8.533333e-03
3.940000e-03,3.216000e-01,7.460000e-02,-9.866667e-03
3.960000e-03,3.253333e-01,7.006667e-02,-9.733333e-03
3.980000e-03,3.229333e-01,4.580000e-02,-9.333333e-03
4.000000e-03,3.125333e-01,1.200000e-02,-6.533334e-03
4.020000e-03,3.072000e-01,-1.560000e-02,-6.800000e-03
4.040000e-03,2.970667e-01,-3.126667e-02,-7.600000e-03
4.060000e-03,2.842667e-01,-2.640000e-02,-8.800000e-03
4.080000e-03,2.749333e-01,-4.666667e-03,-8.666667e-03
4.100000e-03,2.797333e-01,2.706667e-02,-8.800000e-03
4.120000e-03,2.853333e-01,5.420000e-02,-6.666667e-03
4.140000e-03,2.936000e-01,6.873333e-02,-8.400000e-03
4.160000e-03,3.021334e-01,6.620000e-02,-9.066666e-03
4.180000e-03,3.053333e-01,4.533333e-02,-8.133333e-03
4.200000e-03,3.096000e-01,1.486667e-02,-7.200000e-03
4.220000e-03,3.146667e-01,-1.460000e-02,-9.333333e-03
4.240000e-03,3.045333e-01,-3.233333e-02,-8.000000e-03
4.260000e-03,3.069333e-01,-3.186667e-02,-6.666667e-03
4.280000e-03,3.048000e-01,-8.133333e-03,-8.000000e-03
4.300000e-03,3.088000e-01,2.666667e-02,-7.600000e-03
4.320000e-03,3.213333e-01,5.940000e-02,-5.866667e-03
4.340000e-03,3.376000e-01,7.780000e-02,-7.333334e-03
4.360000e-03,3.517333e-01,7.333333e-02,-8.800000e-03
4.380000e-03,3.618667e-01,4.526667e-02,-7.466667e-03
4.400000e-03,3.680000e-01,7.466667e-03,-6.666667e-03
4.420000e-03,3.709333e-01,-2.886667e-02,-7.200000e-03
4.440000e-03,3.690667e-01,-4.693333e-02,-8.800000e-03
4.460000e-03,3.682667e-01,-3.466667e-02,-5.200000e-03
4.480000e-03,3.632000e-01,-2.666667e-04,-7.600000e-03
4.500000e-03,3.770667e-01,4.226667e-02,-8.400000e-03
4.520000e-03,3.797333e-01,7.793333e-02,-4.800000e-03
4.540000e-03,3.984000e-01,8.940000e-02,-8.266667e-03
4.560000e-03,4.058667e-01,7.033333e-02,-4.666667e-03
4.580000e-03,4.133333e-01,2.866667e-02,-5.200000e-03
4.600000e-03,4.104000e-01,-1.753333e-02,-7.066667e-03
4.620000e-03,4.080000e-01,-4.760000e-02,-6.533334e-03
4.640000e-03,3.986667e-01,-4.886667e-02,-7.733333e-03
4.660000e-03,3.909333e-01,-2.026667e-02,-7.333334e-03
4.680000e-03,3.912000e-01,2.506667e-02,-9.733333e-03
4.700000e-03,3.968000e-01,6.973334e-02,-7.200000e-03
4.720000e-03,4.024000e-01,9.073333e-02,-8.666667e-03
4.740000e-03,4.029333e-01,8.013333e-02,-6.400000e-03
4.760000e-03,4.045333e-01,4.406667e-02,-8.400000e-03
4.780000e-03,3.968000e-01,-1.600000e-03,-7.466667e-03
4.800000e-03,3.824000e-01,-3.693333e-02,-7.600000e-03
4.820000e-03,3.634667e-01,-4.513333e-02,-7.333334e-03
4.840000e-03,3.504000e-01,-2.633333e-02,-8.933334e-03
4.860000e-03,3.314667e-01,1.226667e-02,-5.866667e-03
4.880000e-03,3.304000e-01,5.006667e-02,-6.933333e-03
4.900000e-03,3.253333e-01,7.186667e-02,-8.400000e-03
4.920000e-03,3.213333e-01,7.226667e-02,-8.533333e-03
4.940000e-03,3.120000e-01,4.986667e-02,-8.266667e-03
4.960000e-03,3.024000e-01,1.686667e-02,-7.200000e-03
4.980000e-03,2.832000e-01,-1.093333e-02,-9.333333e-03
5.000000e-03,2.722667e-01,-2.553333e-02,-8.133333e-03
5.020000e-03,2.442667e-01,-1.946667e-02,-6.133333e-03
5.040000e-03,2.277333e-01,-4.000000e-04,-6.533334e-03
5.060000e-03,2.088000e-01,2.500000e-02,-7.466667e-03
5.080000e-03,2.069333e-01,4.286667e-02,-5.866667e-03
5.100000e-03,2.026667e-01,5.173333e-02,-8.533333e-03
5.120000e-03,2.016000e-01,4.980000e-02,-7.200000e-03
5.140000e-03,1.906667e-01,3.413333e-02,-5.866667e-03
5.160000e-03,1.914667e-01,1.866667e-02,-6.266667e-03
5.180000e-03,1.784000e-01,1.800000e-03,-7.600000e-03
5.200000e-03,1.728000e-01,-7.666667e-03,-8.266667e-03
5.220000e-03,1.608000e-01,-8.800000e-03,-5.333333e-03
5.240000e-03,1.544000e-01,6.000000e-04,-8.800000e-03
5.260000e-03,1.506667e-01,1.426667e-02,-5.866667e-03
5.280000e-03,1.520000e-01,2.960000e-02,-7.333334e-03
5.300000e-03,1.618667e-01,4.166667e-02,-1.093333e-02
5.320000e-03,1.752000e-01,4.800000e-02,-6.266667e-03
5.340000e-03,1.762667e-01,4.160000e-02,-7.333334e-03
5.360000e-03,1.866667e-01,2.840000e-02,-5.866667e-03
5.380000e-03,1.933333e-01,9.533334e-03,-7.600000e-03
5.400000e-03,1.922667e-01,-5.133334e-03,-7.333334e-03
5.420000e-03,1.941333e-01,-1.366667e-02,-8.400000e-03
5.440000e-03,1.970667e-01,-9.466667e-03,-8.800000e-03
5.460000e-03,1.981333e-01,8.200000e-03,-5.466667e-03
5.480000e-03,2.072000e-01,3.073333e-02,-6.533334e-03
5.500000e-03,2.242667e-01,5.180000e-02,-6.133333e-03
5.520000e-03,2.320000e-01,5.853333e-02,-9.600000e-03
5.540000e-03,2.488000e-01,5.100000e-02,-7.333334e-03
5.560000e-03,2.626667e-01,2.720000e-02,-6.933333e-03
5.580000e-03,2.589333e-01,3.333333e-04,-4.266667e-03
5.600000e-03,2.602667e-01,-1.933333e-02,-6.666667e-03
5.620000e-03,2.624000e-01,-2.566667e-02,-7.066667e-03
5.640000e-03,2.618667e-01,-9.866667e-03,-7.466667e-03
5.660000e-03,2.581333e-01,1.986667e-02,-8.933334e-03
5.680000e-03,2.749333e-01,5.133333e-02,-7.200000e-03
5.700000e-03,2.768000e-01,6.600000e-02,-9.466667e-03
5.720000e-03,2.901333e-01,6.273334e-02,-8.400000e-03
5.740000e-03,2.930667e-01,3.993334e-02,-8.400000e-03
5.760000e-03,3.042667e-01,6.533334e-03,-7.066667e-03
5.780000e-03,2.928000e-01,-2.060000e-02,-7.066667e-03
5.800000e-03,2.853333e-01,-2.986667e-02,-8.266667e-03
5.820000e-03,2.712000e-01,-1.520000e-02,-8.266667e-03
5.840000e-03,2.608000e-01,1.340000e-02,-6.933333e-03
5.860000e-03,2.685333e-01,4.326667e-02,-7.600000e-03
5.880000e-03,2.728000e-01,6.413333e-02,-6.933333e-03
5.900000e-03,2.640000e-01,6.113333e-02,-8.533333e-03
5.920000e-03,2.688000e-01,4.113333e-02,-7.733333e-03
5.940000e-03,2.685333e-01,1.440000e-02,-6.800000e-03
5.960000e-03,2.533333e-01,-1.233333e-02,-6.933333e-03
5.980000e-03,2.429333e-01,-2.273333e-02,-5.200000e-03
6.000000e-03,2.309333e-01,-1.360000e-02,-7.600000e-03
6.020000e-03,2.165333e-01,8.466667e-03,-6.800000e-03
6.040000e-03,2.088000e-01,3.393333e-02,-5.866667e-03
6.060000e-03,2.101333e-01,5.080000e-02,-6.000000e-03
6.080000e-03,2.058667e-01,5.293334e-02,-8.933334e-03
6.100000e-03,2.021333e-01,4.066667e-02,-8.266667e-03
6.120000e-03,1.984000e-01,2.060000e-02,-8.133333e-03
6.140000e-03,1.861333e-01,1.333333e-03,-4.533333e-03
6.160000e-03,1.701333e-01,-8.266667e-03,-7.466667e-03
6.180000e-03,1.589333e-01,-5.066667e-03,-8.400000e-03
6.200000e-03,1.394667e-01,8.333334e-03,-7.733333e-03
6.220000e-03,1.392000e-01,2.373333e-02,-8.000000e-03
6.240000e-03,1.344000e-01,3.633333e-02,-8.266667e-03
6.260000e-03,1.338667e-01,3.980000e-02,-8.266667e-03
6.280000e-03,1.322667e-01,3.513333e-02,-6.800000e-03
6.300000e-03,1.274667e-01,2.553333e-02,-8.266667e-03
6.320000e-03,1.165333e-01,1.233333e-02,-7.333334e-03
6.340000e-03,9.813333e-02,7.800000e-03,-8.533333e-03
6.360000e-03,9.360000e-02,8.733333e-03,-6.400000e-03
6.380000e-03,8.133333e-02,1.000000e-02,-9.333333e-03
