Time(s),CH1V,CH2V,CH4V
3.940000e-03,1.540667e-01,2.385333e-02,-6.666667e-03
3.960000e-03,1.564000e-01,-6.226667e-03,-6.533334e-03
3.980000e-03,1.651333e-01,-1.226667e-02,-7.333334e-03
4.000000e-03,1.757333e-01,1.482667e-02,-6.666667e-03
4.020000e-03,1.735333e-01,3.884000e-02,-9.066666e-03
4.040000e-03,1.716667e-01,3.194667e-02,-8.266667e-03
4.060000e-03,1.646667e-01,-8.533333e-04,-6.533334e-03
4.080000e-03,1.770000e-01,-1.690667e-02,-8.400000e-03
4.100000e-03,1.942000e-01,3.946667e-03,-9.200000e-03
4.120000e-03,1.925333e-01,3.596000e-02,-9.866667e-03
4.140000e-03,1.892000e-01,4.090667e-02,-6.666667e-03
4.160000e-03,1.819333e-01,9.560000e-03,-7.466667e-03
4.180000e-03,1.881333e-01,-1.810667e-02,-6.533334e-03
4.200000e-03,1.966667e-01,-7.813334e-03,-6.533334e-03
4.220000e-03,2.087333e-01,2.754667e-02,-8.133333e-03
4.240000e-03,1.956667e-01,4.524000e-02,-9.466667e-03
4.260000e-03,1.870000e-01,2.350667e-02,-8.933334e-03
4.280000e-03,1.872667e-01,-1.153333e-02,-7.333334e-03
4.300000e-03,1.933333e-01,-1.566667e-02,-6.400000e-03
4.320000e-03,1.967333e-01,1.332000e-02,-8.400000e-03
4.340000e-03,1.942667e-01,4.301333e-02,-9.733333e-03
4.360000e-03,1.801333e-01,3.322667e-02,-8.533333e-03
4.380000e-03,1.770000e-01,-4.133333e-04,-6.133333e-03
4.400000e-03,1.708000e-01,-1.542667e-02,-6.666667e-03
4.420000e-03,1.795333e-01,4.520000e-03,-7.733333e-03
4.440000e-03,1.766667e-01,3.452000e-02,-7.066667e-03
4.460000e-03,1.711333e-01,3.737333e-02,-8.266667e-03
4.480000e-03,1.567333e-01,8.706667e-03,-6.266667e-03
4.500000e-03,1.584667e-01,-1.302667e-02,-8.666667e-03
4.520000e-03,1.702000e-01,-2.200000e-03,-7.066667e-03
4.540000e-03,1.712000e-01,2.949333e-02,-9.066666e-03
4.560000e-03,1.652667e-01,3.849333e-02,-1.053333e-02
4.580000e-03,1.524667e-01,1.372000e-02,-7.333334e-03
4.600000e-03,1.598000e-01,-1.224000e-02,-6.133333e-03
4.620000e-03,1.753333e-01,-6.173333e-03,-8.533333e-03
4.640000e-03,1.822667e-01,2.641333e-02,-8.933334e-03
4.660000e-03,1.801333e-01,4.230667e-02,-1.026667e-02
4.680000e-03,1.755333e-01,2.128000e-02,-6.533334e-03
4.700000e-03,1.802000e-01,-1.185333e-02,-5.466667e-03
4.720000e-03,1.972000e-01,-1.510667e-02,-6.933333e-03
4.740000e-03,2.022000e-01,1.702667e-02,-6.933333e-03
4.760000e-03,2.082000e-01,4.585333e-02,-1.026667e-02
4.780000e-03,2.007333e-01,3.418666e-02,-7.733333e-03
4.800000e-03,1.990667e-01,-4.373333e-03,-7.066667e-03
4.820000e-03,2.057333e-01,-2.189333e-02,-7.333334e-03
4.840000e-03,2.191333e-01,2.586667e-03,-8.000000e-03
4.860000e-03,2.225333e-01,4.105333e-02,-9.466667e-03
4.880000e-03,2.142667e-01,4.496000e-02,-7.600000e-03
4.900000e-03,2.043333e-01,1.054667e-02,-6.133333e-03
4.920000e-03,2.104000e-01,-2.194667e-02,-6.933333e-03
4.940000e-03,2.223333e-01,-1.140000e-02,-9.733333e-03
4.960000e-03,2.249333e-01,2.833333e-02,-9.466667e-03
4.980000e-03,2.165333e-01,4.894667e-02,-7.600000e-03
5.000000e-03,2.000000e-01,2.548000e-02,-7.466667e-03
5.020000e-03,1.975333e-01,-1.220000e-02,-7.333334e-03
5.040000e-03,2.020000e-01,-1.734667e-02,-6.933333e-03
5.060000e-03,2.036667e-01,1.397333e-02,-7.066667e-03
5.080000e-03,1.986000e-01,4.293333e-02,-1.080000e-02
5.100000e-03,1.842667e-01,3.336000e-02,-8.666667e-03
5.120000e-03,1.781333e-01,-1.866667e-04,-5.733334e-03
5.140000e-03,1.802000e-01,-1.686667e-02,-6.800000e-03
5.160000e-03,1.860667e-01,3.720000e-03,-9.200000e-03
5.180000e-03,1.860000e-01,3.645333e-02,-9.333333e-03
5.200000e-03,1.736667e-01,3.644000e-02,-9.733333e-03
5.220000e-03,1.574000e-01,7.880000e-03,-6.133333e-03
5.240000e-03,1.646000e-01,-1.404000e-02,-7.200000e-03
5.260000e-03,1.798000e-01,-1.640000e-03,-8.800000e-03
5.280000e-03,1.873333e-01,3.182667e-02,-6.666667e-03
5.300000e-03,1.732000e-01,3.894667e-02,-9.333333e-03
5.320000e-03,1.647333e-01,1.380000e-02,-6.000000e-03
5.340000e-03,1.659333e-01,-1.284000e-02,-8.800000e-03
5.360000e-03,1.814000e-01,-8.946666e-03,-8.000000e-03
5.380000e-03,1.964000e-01,2.626667e-02,-1.026667e-02
5.400000e-03,1.864667e-01,4.297333e-02,-8.266667e-03
5.420000e-03,1.719333e-01,2.193333e-02,-7.066667e-03
5.440000e-03,1.737333e-01,-9.173334e-03,-7.333334e-03
5.460000e-03,1.883333e-01,-1.530667e-02,-1.000000e-02
5.480000e-03,1.958667e-01,1.453333e-02,-8.933334e-03
5.500000e-03,1.948000e-01,4.304000e-02,-7.600000e-03
5.520000e-03,1.850000e-01,3.432000e-02,-7.200000e-03
5.540000e-03,1.804667e-01,-5.466667e-04,-7.066667e-03
5.560000e-03,1.844667e-01,-1.824000e-02,-7.600000e-03
5.580000e-03,1.936667e-01,3.573333e-03,-6.400000e-03
5.600000e-03,1.948667e-01,3.649333e-02,-8.000000e-03
5.620000e-03,1.797333e-01,3.962667e-02,-6.400000e-03
5.640000e-03,1.745333e-01,1.029333e-02,-6.533334e-03
5.660000e-03,1.757333e-01,-1.585333e-02,-8.400000e-03
5.680000e-03,1.879333e-01,-6.546667e-03,-8.800000e-03
5.700000e-03,1.898000e-01,2.733333e-02,-7.600000e-03
5.720000e-03,1.810667e-01,4.158667e-02,-9.066666e-03
5.740000e-03,1.672000e-01,2.005333e-02,-8.266667e-03
5.760000e-03,1.679333e-01,-1.094667e-02,-7.200000e-03
5.780000e-03,1.770000e-01,-1.074667e-02,-7.066667e-03
5.800000e-03,1.852667e-01,1.866667e-02,-8.800000e-03
5.820000e-03,1.776000e-01,4.125333e-02,-8.666667e-03
5.840000e-03,1.658000e-01,2.745333e-02,-7.733333e-03
5.860000e-03,1.642000e-01,-4.560000e-03,-6.666667e-03
5.880000e-03,1.739333e-01,-1.493333e-02,-9.466667e-03
5.900000e-03,1.850667e-01,1.080000e-02,-7.200000e-03
5.920000e-03,1.822000e-01,3.829333e-02,-8.266667e-03
5.940000e-03,1.786000e-01,3.394667e-02,-8.000000e-03
5.960000e-03,1.704667e-01,2.533333e-03,-6.666667e-03
5.980000e-03,1.806000e-01,-1.709333e-02,-7.733333e-03
6.000000e-03,1.904000e-01,7.466667e-04,-8.266667e-03
6.020000e-03,1.892000e-01,3.269333e-02,-1.080000e-02
6.040000e-03,1.842667e-01,4.116000e-02,-9.333333e-03
