Time(s),CH1V,CH2V,CH4V
8.800000e-04,7.525333e-01,1.473733e-01,-1.106667e-02
9.000000e-04,7.346666e-01,7.745333e-02,-1.066667e-02
9.200000e-04,7.224000e-01,-2.841333e-02,-1.146667e-02
9.400000e-04,7.122667e-01,-1.059867e-01,-1.240000e-02
9.600000e-04,7.119333e-01,-1.140133e-01,-1.306667e-02
9.800000e-04,7.090000e-01,-4.644000e-02,-1.293333e-02
1.000000e-03,7.086000e-01,5.336000e-02,-8.400000e-03
1.020000e-03,6.942000e-01,1.272267e-01,-1.080000e-02
1.040000e-03,6.856000e-01,1.342933e-01,-1.120000e-02
1.060000e-03,6.766667e-01,6.902666e-02,-1.080000e-02
1.080000e-03,6.716667e-01,-2.848000e-02,-1.213333e-02
1.100000e-03,6.788000e-01,-1.016933e-01,-1.173333e-02
1.120000e-03,6.806000e-01,-1.070667e-01,-1.093333e-02
1.140000e-03,6.848667e-01,-4.414667e-02,-1.293333e-02
1.160000e-03,6.891333e-01,5.124000e-02,-8.933334e-03
1.180000e-03,6.858667e-01,1.245467e-01,-9.866667e-03
1.200000e-03,6.791334e-01,1.338933e-01,-8.266667e-03
1.220000e-03,6.714666e-01,7.617334e-02,-1.133333e-02
1.240000e-03,6.630667e-01,-1.909333e-02,-1.386667e-02
1.260000e-03,6.681333e-01,-9.461334e-02,-1.173333e-02
1.280000e-03,6.626000e-01,-1.071600e-01,-1.240000e-02
1.300000e-03,6.672000e-01,-5.428000e-02,-1.093333e-02
1.320000e-03,6.559333e-01,3.384000e-02,-9.200000e-03
1.340000e-03,6.454000e-01,1.089200e-01,-8.800000e-03
1.360000e-03,6.342667e-01,1.288533e-01,-9.333333e-03
1.380000e-03,6.070000e-01,8.300000e-02,-1.093333e-02
1.400000e-03,5.896667e-01,1.973333e-03,-1.093333e-02
1.420000e-03,5.789334e-01,-6.852000e-02,-1.426667e-02
1.440000e-03,5.674000e-01,-9.082667e-02,-1.133333e-02
1.460000e-03,5.600000e-01,-5.548000e-02,-1.146667e-02
1.480000e-03,5.415334e-01,1.524000e-02,-1.120000e-02
1.500000e-03,5.204667e-01,7.982667e-02,-9.200000e-03
1.520000e-03,5.006667e-01,1.028000e-01,-9.733333e-03
1.540000e-03,4.733333e-01,7.384000e-02,-1.053333e-02
1.560000e-03,4.504000e-01,1.362667e-02,-8.800000e-03
1.580000e-03,4.396000e-01,-4.402667e-02,-1.240000e-02
1.600000e-03,4.228000e-01,-6.280000e-02,-1.226667e-02
1.620000e-03,4.114000e-01,-3.722667e-02,-1.293333e-02
1.640000e-03,4.064000e-01,1.586667e-02,-9.333333e-03
1.660000e-03,3.911333e-01,6.442667e-02,-1.120000e-02
1.680000e-03,3.726667e-01,7.816000e-02,-1.320000e-02
1.700000e-03,3.630667e-01,5.374667e-02,-1.213333e-02
1.720000e-03,3.505333e-01,4.800000e-03,-9.066666e-03
1.740000e-03,3.484000e-01,-3.744000e-02,-1.226667e-02
1.760000e-03,3.562000e-01,-4.850667e-02,-1.186667e-02
1.780000e-03,3.592667e-01,-2.209333e-02,-1.200000e-02
1.800000e-03,3.600667e-01,2.366667e-02,-1.200000e-02
1.820000e-03,3.596667e-01,6.454667e-02,-1.106667e-02
1.840000e-03,3.577333e-01,7.457333e-02,-1.186667e-02
1.860000e-03,3.476667e-01,4.718667e-02,-1.053333e-02
1.880000e-03,3.439333e-01,7.600000e-04,-1.133333e-02
1.900000e-03,3.420000e-01,-3.720000e-02,-1.066667e-02
1.920000e-03,3.519333e-01,-4.858667e-02,-1.320000e-02
1.940000e-03,3.550000e-01,-2.460000e-02,-9.466667e-03
1.960000e-03,3.572667e-01,1.885333e-02,-1.213333e-02
1.980000e-03,3.478667e-01,5.856000e-02,-1.080000e-02
2.000000e-03,3.367333e-01,7.174667e-02,-1.200000e-02
2.020000e-03,3.248000e-01,5.262667e-02,-1.066667e-02
2.040000e-03,3.150000e-01,1.277333e-02,-1.093333e-02
2.060000e-03,3.006667e-01,-2.369333e-02,-1.053333e-02
2.080000e-03,3.042667e-01,-4.001333e-02,-1.280000e-02
2.100000e-03,2.970000e-01,-2.652000e-02,-1.106667e-02
2.120000e-03,2.951333e-01,7.333333e-03,-1.080000e-02
