Time(s),CH1V,CH2V,CH4V
-6.000000e-05,7.466666e-02,1.853333e-02,-9.200000e-03
-4.000000e-05,6.506667e-02,1.633333e-02,-9.866667e-03
-2.000000e-05,6.133333e-02,1.726667e-02,-1.000000e-02
3.848918e-18,6.746667e-02,2.313333e-02,1.440000e-02
2.000000e-05,-5.333333e-04,2.380000e-02,-8.666667e-03
4.000000e-05,2.666667e+00,2.460000e-02,-1.000000e-02
6.000000e-05,2.706667e+00,5.462667e-01,-1.160000e-02
8.000000e-05,2.672533e+00,2.436000e-01,-1.066667e-02
1.000000e-04,2.631200e+00,-3.951333e-01,-1.280000e-02
1.200000e-04,2.558400e+00,-3.746000e-01,-7.733333e-03
1.400000e-04,2.494133e+00,2.428000e-01,-9.066666e-03
1.600000e-04,2.441867e+00,4.903333e-01,-1.040000e-02
1.800000e-04,2.381867e+00,1.500000e-02,-9.600000e-03
2.000000e-04,2.289333e+00,-4.227333e-01,-9.466667e-03
2.200000e-04,2.199733e+00,-1.703333e-01,-9.333333e-03
2.400000e-04,2.114667e+00,3.452667e-01,-1.266667e-02
2.600000e-04,2.038933e+00,3.377333e-01,-8.800000e-03
2.800000e-04,1.948267e+00,-1.341333e-01,-1.133333e-02
3.000000e-04,1.846400e+00,-3.366667e-01,-1.173333e-02
3.200000e-04,1.740800e+00,4.000000e-04,-6.800000e-03
3.400000e-04,1.662133e+00,3.303333e-01,-1.120000e-02
3.600000e-04,1.577867e+00,1.756000e-01,-8.000000e-03
3.800000e-04,1.484267e+00,-1.823333e-01,-1.133333e-02
4.000000e-04,1.377867e+00,-2.082000e-01,-1.320000e-02
4.200000e-04,1.267200e+00,8.800000e-02,-1.373333e-02
4.400000e-04,1.179200e+00,2.433333e-01,-9.466667e-03
4.600000e-04,1.090133e+00,6.300000e-02,-9.200000e-03
4.800000e-04,9.845334e-01,-1.462667e-01,-7.333334e-03
5.000000e-04,8.656000e-01,-9.180000e-02,-6.666667e-03
5.200000e-04,7.653334e-01,9.706667e-02,-8.000000e-03
5.400000e-04,6.776000e-01,1.398667e-01,-6.666667e-03
5.600000e-04,5.765333e-01,2.166667e-02,-6.933333e-03
5.800000e-04,4.698667e-01,-5.933334e-02,-6.000000e-03
6.000000e-04,3.594667e-01,-2.506667e-02,-7.466667e-03
6.200000e-04,2.784000e-01,3.366667e-02,-7.733333e-03
6.400000e-04,2.432000e-01,5.700000e-02,-6.933333e-03
6.600000e-04,2.768000e-01,6.373333e-02,-7.600000e-03
6.800000e-04,3.528000e-01,2.980000e-02,-6.400000e-03
7.000000e-04,4.448000e-01,-4.540000e-02,-6.400000e-03
7.200000e-04,5.312000e-01,-6.086667e-02,-6.266667e-03
7.400000e-04,6.381333e-01,6.006667e-02,-8.800000e-03
7.600000e-04,7.554667e-01,1.618000e-01,-7.466667e-03
7.800000e-04,8.680000e-01,4.780000e-02,-6.533334e-03
8.000000e-04,9.728000e-01,-1.493333e-01,-7.600000e-03
8.200000e-04,1.059467e+00,-1.072000e-01,-9.866667e-03
8.400000e-04,1.145600e+00,1.574000e-01,-9.866667e-03
8.600000e-04,1.251467e+00,2.345333e-01,-9.333333e-03
8.800000e-04,1.332533e+00,-3.606667e-02,-8.533333e-03
9.000000e-04,1.401867e+00,-2.510667e-01,-1.280000e-02
9.200000e-04,1.449067e+00,-4.180000e-02,-1.280000e-02
9.400000e-04,1.516267e+00,2.864000e-01,-1.213333e-02
9.600000e-04,1.581067e+00,2.068667e-01,-7.466667e-03
9.800000e-04,1.622400e+00,-1.805333e-01,-1.173333e-02
1.000000e-03,1.644267e+00,-2.677333e-01,-1.213333e-02
1.020000e-03,1.664000e+00,1.014667e-01,-1.093333e-02
1.040000e-03,1.695200e+00,3.512667e-01,-1.093333e-02
1.060000e-03,1.717867e+00,8.093333e-02,-1.026667e-02
1.080000e-03,1.721067e+00,-2.888667e-01,-1.000000e-02
1.100000e-03,1.713333e+00,-1.791333e-01,-1.226667e-02
1.120000e-03,1.707467e+00,2.397333e-01,-1.106667e-02
1.140000e-03,1.719200e+00,3.162000e-01,-9.066666e-03
1.160000e-03,1.714133e+00,-6.920000e-02,-1.040000e-02
1.180000e-03,1.686933e+00,-3.092000e-01,-1.160000e-02
1.200000e-03,1.661067e+00,-4.133333e-02,-9.866667e-03
1.220000e-03,1.650933e+00,3.154667e-01,-1.040000e-02
1.240000e-03,1.643200e+00,2.096667e-01,-8.000000e-03
1.260000e-03,1.620267e+00,-1.822000e-01,-1.213333e-02
1.280000e-03,1.590933e+00,-2.584000e-01,-1.386667e-02
1.300000e-03,1.548800e+00,9.246667e-02,-1.200000e-02
1.320000e-03,1.532800e+00,3.174000e-01,-9.333333e-03
1.340000e-03,1.514400e+00,8.020000e-02,-1.000000e-02
1.360000e-03,1.486933e+00,-2.382000e-01,-1.093333e-02
1.380000e-03,1.435200e+00,-1.524667e-01,-9.200000e-03
1.400000e-03,1.400000e+00,1.902667e-01,-1.160000e-02
1.420000e-03,1.378400e+00,2.566000e-01,-8.933334e-03
1.440000e-03,1.344533e+00,-4.020000e-02,-9.333333e-03
1.460000e-03,1.296800e+00,-2.278000e-01,-1.066667e-02
1.480000e-03,1.241600e+00,-2.920000e-02,-1.200000e-02
1.500000e-03,1.201867e+00,2.290000e-01,-8.000000e-03
1.520000e-03,1.169600e+00,1.514000e-01,-1.053333e-02
1.540000e-03,1.110133e+00,-1.183333e-01,-8.000000e-03
1.560000e-03,1.039200e+00,-1.558667e-01,-1.066667e-02
1.580000e-03,9.808000e-01,7.226667e-02,-1.186667e-02
1.600000e-03,9.309334e-01,1.944667e-01,-1.106667e-02
1.620000e-03,8.762667e-01,4.320000e-02,-5.733334e-03
1.640000e-03,7.986667e-01,-1.216000e-01,-4.800000e-03
1.660000e-03,7.224000e-01,-5.493334e-02,-5.333333e-03
1.680000e-03,6.650667e-01,1.068667e-01,-9.066666e-03
1.700000e-03,6.141334e-01,1.148667e-01,-7.066667e-03
1.720000e-03,5.498667e-01,-1.300000e-02,-5.733334e-03
1.740000e-03,4.736000e-01,-6.560000e-02,-4.666667e-03
1.760000e-03,4.034667e-01,1.060000e-02,-6.133333e-03
1.780000e-03,3.397333e-01,7.566667e-02,-6.266667e-03
1.800000e-03,2.925333e-01,5.053334e-02,-9.733333e-03
1.820000e-03,2.354667e-01,-2.600000e-03,-7.466667e-03
1.840000e-03,1.720000e-01,-9.400000e-03,-8.000000e-03
1.860000e-03,1.253333e-01,1.460000e-02,-9.333333e-03
1.880000e-03,1.074667e-01,2.886667e-02,-8.000000e-03
1.900000e-03,1.128000e-01,3.466667e-02,-6.933333e-03
1.920000e-03,1.549333e-01,3.520000e-02,-6.266667e-03
1.940000e-03,1.885333e-01,7.200000e-03,-8.666667e-03
1.960000e-03,2.074667e-01,-1.613333e-02,-7.333334e-03
1.980000e-03,2.354667e-01,1.133333e-02,-5.733334e-03
2.000000e-03,2.733333e-01,6.240000e-02,-8.266667e-03
2.020000e-03,3.192000e-01,5.466667e-02,-8.133333e-03
2.040000e-03,3.458667e-01,-1.426667e-02,-8.933334e-03
2.060000e-03,3.541333e-01,-4.040000e-02,-7.466667e-03
2.080000e-03,3.704000e-01,2.600000e-02,-6.533334e-03
2.100000e-03,4.026667e-01,9.066667e-02,-9.066666e-03
2.120000e-03,4.314667e-01,4.533333e-02,-5.466667e-03
2.140000e-03,4.402667e-01,-4.540000e-02,-7.200000e-03
2.160000e-03,4.469333e-01,-4.046667e-02,-8.000000e-03
2.180000e-03,4.565333e-01,6.066667e-02,-6.800000e-03
2.200000e-03,4.834667e-01,1.031333e-01,-1.026667e-02
2.220000e-03,5.037333e-01,1.520000e-02,-7.333334e-03
2.240000e-03,5.029333e-01,-7.020000e-02,-7.066667e-03
2.260000e-03,5.018667e-01,-1.753333e-02,-5.466667e-03
2.280000e-03,5.200000e-01,9.686667e-02,-8.933334e-03
2.300000e-03,5.493333e-01,9.440000e-02,-5.733334e-03
2.320000e-03,5.509334e-01,-2.700000e-02,-4.533333e-03
2.340000e-03,5.477334e-01,-7.833333e-02,-5.466667e-03
2.360000e-03,5.536000e-01,2.406667e-02,-6.933333e-03
2.380000e-03,5.720000e-01,1.232667e-01,-7.733333e-03
2.400000e-03,5.888000e-01,6.066667e-02,-5.333333e-03
2.420000e-03,5.914667e-01,-6.906667e-02,-6.533334e-03
2.440000e-03,5.781333e-01,-5.966667e-02,-5.733334e-03
2.460000e-03,5.826667e-01,7.560000e-02,-7.733333e-03
2.480000e-03,6.002667e-01,1.236000e-01,-6.533334e-03
2.500000e-03,6.045333e-01,7.733333e-03,-5.333333e-03
2.520000e-03,5.853333e-01,-8.766667e-02,-7.466667e-03
2.540000e-03,5.757334e-01,-1.353333e-02,-8.533333e-03
2.560000e-03,5.770667e-01,1.137333e-01,-7.200000e-03
2.580000e-03,5.816000e-01,8.940000e-02,-8.266667e-03
2.600000e-03,5.786667e-01,-4.320000e-02,-5.066667e-03
2.620000e-03,5.552000e-01,-7.386667e-02,-6.400000e-03
2.640000e-03,5.333334e-01,4.180000e-02,-6.933333e-03
2.660000e-03,5.362667e-01,1.177333e-01,-7.200000e-03
2.680000e-03,5.346667e-01,3.966667e-02,-5.333333e-03
2.700000e-03,5.069333e-01,-6.333333e-02,-6.800000e-03
2.720000e-03,4.792000e-01,-3.306667e-02,-6.133333e-03
2.740000e-03,4.672000e-01,7.473333e-02,-8.666667e-03
2.760000e-03,4.696000e-01,9.506667e-02,-9.466667e-03
2.780000e-03,4.538667e-01,2.666667e-04,-5.866667e-03
2.800000e-03,4.296000e-01,-5.760000e-02,-8.400000e-03
2.820000e-03,3.965333e-01,2.866667e-03,-7.200000e-03
2.840000e-03,3.882667e-01,8.133333e-02,-6.933333e-03
2.860000e-03,3.912000e-01,6.493334e-02,-7.466667e-03
2.880000e-03,3.741333e-01,-1.566667e-02,-4.666667e-03
2.900000e-03,3.402667e-01,-3.826667e-02,-7.066667e-03
2.920000e-03,3.306667e-01,2.273333e-02,-4.533333e-03
2.940000e-03,3.256000e-01,7.573333e-02,-8.133333e-03
2.960000e-03,3.245333e-01,4.426667e-02,-7.066667e-03
2.980000e-03,3.128000e-01,-2.046667e-02,-8.533333e-03
3.000000e-03,2.901333e-01,-2.500000e-02,-7.733333e-03
3.020000e-03,2.845333e-01,3.280000e-02,-5.866667e-03
3.040000e-03,2.853333e-01,6.800000e-02,-8.266667e-03
3.060000e-03,2.984000e-01,3.486667e-02,-5.066667e-03
3.080000e-03,2.861333e-01,-2.133333e-02,-8.533333e-03
