Time(s),CH1V,CH2V,CH4V
1.580000e-03,7.998667e-01,-9.070667e-02,-1.080000e-02
1.600000e-03,7.728667e-01,1.040000e-01,-1.093333e-02
1.620000e-03,7.188666e-01,1.171733e-01,-1.093333e-02
1.640000e-03,6.810000e-01,-5.590667e-02,-1.333333e-02
1.660000e-03,6.526000e-01,-8.948000e-02,-1.373333e-02
1.680000e-03,6.228000e-01,6.425333e-02,-1.026667e-02
1.700000e-03,5.779333e-01,1.071467e-01,-1.106667e-02
1.720000e-03,5.347334e-01,-2.412000e-02,-9.466667e-03
1.740000e-03,5.086000e-01,-7.196000e-02,-1.186667e-02
1.760000e-03,4.877333e-01,4.176000e-02,-9.066666e-03
1.780000e-03,4.490000e-01,8.838667e-02,-9.066666e-03
1.800000e-03,4.177333e-01,-1.178667e-02,-1.066667e-02
1.820000e-03,4.102000e-01,-5.461333e-02,-1.293333e-02
1.840000e-03,3.998667e-01,3.801333e-02,-1.080000e-02
1.860000e-03,3.832000e-01,7.518667e-02,-1.306667e-02
1.880000e-03,3.723333e-01,-1.410667e-02,-7.733333e-03
1.900000e-03,3.809333e-01,-4.638667e-02,-1.333333e-02
1.920000e-03,3.964667e-01,4.350667e-02,-1.040000e-02
1.940000e-03,3.964000e-01,7.505333e-02,-1.026667e-02
1.960000e-03,4.050667e-01,-2.210667e-02,-1.000000e-02
1.980000e-03,4.286667e-01,-5.478667e-02,-1.386667e-02
2.000000e-03,4.522667e-01,4.773333e-02,-1.200000e-02
2.020000e-03,4.570667e-01,8.853333e-02,-1.000000e-02
2.040000e-03,4.615333e-01,-1.825333e-02,-1.093333e-02
2.060000e-03,4.884000e-01,-6.950667e-02,-1.413333e-02
2.080000e-03,5.133333e-01,3.900000e-02,-1.160000e-02
2.100000e-03,5.186667e-01,1.034000e-01,-1.106667e-02
2.120000e-03,5.236667e-01,-5.413333e-03,-1.080000e-02
2.140000e-03,5.441334e-01,-8.554666e-02,-1.240000e-02
2.160000e-03,5.662000e-01,1.953333e-02,-8.000000e-03
2.180000e-03,5.741333e-01,1.164533e-01,-1.053333e-02
2.200000e-03,5.720667e-01,1.928000e-02,-1.133333e-02
2.220000e-03,5.852000e-01,-9.332000e-02,-1.400000e-02
2.240000e-03,6.064667e-01,-8.320000e-03,-9.733333e-03
2.260000e-03,6.052667e-01,1.182933e-01,-9.866667e-03
2.280000e-03,6.012000e-01,4.937333e-02,-1.080000e-02
2.300000e-03,6.052667e-01,-8.941333e-02,-1.360000e-02
2.320000e-03,6.244667e-01,-3.908000e-02,-1.146667e-02
2.340000e-03,6.284667e-01,1.090533e-01,-1.026667e-02
2.360000e-03,6.193333e-01,7.717333e-02,-9.200000e-03
2.380000e-03,6.186666e-01,-7.534666e-02,-1.173333e-02
2.400000e-03,6.275333e-01,-6.445333e-02,-1.040000e-02
2.420000e-03,6.306000e-01,8.917333e-02,-9.333333e-03
2.440000e-03,6.172667e-01,1.017733e-01,-1.106667e-02
2.460000e-03,6.092000e-01,-4.861333e-02,-1.280000e-02
2.480000e-03,6.189333e-01,-8.413333e-02,-1.026667e-02
2.500000e-03,6.195334e-01,6.054667e-02,-8.666667e-03
2.520000e-03,6.054667e-01,1.135467e-01,-1.160000e-02
2.540000e-03,5.962000e-01,-2.084000e-02,-1.266667e-02
2.560000e-03,5.920666e-01,-9.105333e-02,-1.333333e-02
2.580000e-03,5.954667e-01,3.104000e-02,-1.080000e-02
2.600000e-03,5.805333e-01,1.159333e-01,-1.066667e-02
2.620000e-03,5.611333e-01,1.024000e-02,-9.866667e-03
2.640000e-03,5.581334e-01,-8.677334e-02,-1.120000e-02
2.660000e-03,5.599334e-01,3.426667e-03,-9.066666e-03
2.680000e-03,5.436000e-01,1.080800e-01,-1.186667e-02
2.700000e-03,5.270000e-01,3.210667e-02,-1.213333e-02
2.720000e-03,5.224667e-01,-7.844000e-02,-1.146667e-02
2.740000e-03,5.259333e-01,-1.634667e-02,-8.933334e-03
2.760000e-03,5.108000e-01,9.677333e-02,-9.866667e-03
2.780000e-03,4.912667e-01,4.980000e-02,-1.200000e-02
2.800000e-03,4.888667e-01,-6.602667e-02,-1.146667e-02
2.820000e-03,4.898000e-01,-2.850667e-02,-1.186667e-02
2.840000e-03,4.877333e-01,8.593334e-02,-1.146667e-02
2.860000e-03,4.749333e-01,6.197333e-02,-8.133333e-03
2.880000e-03,4.664667e-01,-5.486667e-02,-1.053333e-02
2.900000e-03,4.795333e-01,-4.064000e-02,-9.733333e-03
