Time(s),CH1V,CH4V
-1.420000e-02,4.773333e-02,1.866667e-02
-1.400000e-02,4.560000e-02,9.866667e-03
-1.380000e-02,4.560000e-02,-2.933333e-03
-1.360000e-02,4.106667e-02,-2.026667e-02
-1.340000e-02,4.560000e-02,3.146667e-02
-1.320000e-02,3.653333e-02,-2.933333e-03
-1.300000e-02,3.200000e-02,9.866667e-03
-1.280000e-02,5.226667e-02,1.333333e-03
-1.260000e-02,6.133333e-02,-7.466667e-03
-1.240000e-02,6.360000e-02,1.333333e-03
-1.220000e-02,4.560000e-02,-7.466667e-03
-1.200000e-02,2.306667e-02,2.720000e-02
-1.180000e-02,2.533333e-02,1.333333e-03
-1.160000e-02,4.560000e-02,5.600000e-03
-1.140000e-02,2.306667e-02,9.866667e-03
-1.120000e-02,3.200000e-02,-2.933333e-03
-1.100000e-02,3.653333e-02,2.720000e-02
-1.080000e-02,5.226667e-02,-1.173333e-02
-1.060000e-02,5.906667e-02,5.600000e-03
-1.040000e-02,5.453333e-02,1.333333e-03
-1.020000e-02,6.360000e-02,-2.933333e-03
-1.000000e-02,4.106667e-02,1.866667e-02
-9.800000e-03,2.533333e-02,-2.026667e-02
-9.600000e-03,2.973333e-02,-7.466667e-03
-9.400000e-03,3.880000e-02,9.866667e-03
-9.200000e-03,4.106667e-02,1.333333e-03
-9.000000e-03,2.746667e-02,1.866667e-02
-8.800000e-03,4.773333e-02,-2.026667e-02
-8.600000e-03,4.106667e-02,-7.466667e-03
-8.400000e-03,3.880000e-02,9.866667e-03
-8.200000e-03,2.533333e-02,1.333333e-03
-8.000000e-03,4.106667e-02,1.333333e-03
-7.800000e-03,5.906667e-02,-1.173333e-02
-7.600000e-03,5.226667e-02,1.333333e-03
-7.400000e-03,1.400000e-02,9.866667e-03
-7.200000e-03,5.906667e-02,-1.173333e-02
-7.000000e-03,6.586666e-02,-1.173333e-02
-6.800000e-03,5.680000e-02,-1.600000e-02
-6.600000e-03,2.533333e-02,-1.173333e-02
-6.400000e-03,5.680000e-02,1.866667e-02
-6.200000e-03,4.560000e-02,-1.173333e-02
-6.000000e-03,3.200000e-02,-1.600000e-02
-5.800000e-03,3.426667e-02,1.413333e-02
-5.600000e-03,2.746667e-02,-2.480000e-02
-5.400000e-03,1.173333e-02,2.293333e-02
-5.200000e-03,5.680000e-02,5.600000e-03
-5.000000e-03,5.453333e-02,1.333333e-03
-4.800000e-03,4.106667e-02,-1.173333e-02
-4.600000e-03,3.426667e-02,-2.933333e-03
-4.400000e-03,3.653333e-02,-7.466667e-03
-4.200000e-03,2.746667e-02,5.600000e-03
-4.000000e-03,5.453333e-02,-1.600000e-02
-3.800000e-03,4.773333e-02,9.866667e-03
-3.600000e-03,5.453333e-02,-1.600000e-02
-3.400000e-03,5.906667e-02,5.600000e-03
-3.200000e-03,3.653333e-02,-2.933333e-03
-3.000000e-03,5.000000e-02,-2.026667e-02
-2.800000e-03,4.106667e-02,1.413333e-02
-2.600000e-03,3.880000e-02,1.333333e-03
-2.400000e-03,1.626667e-02,-7.466667e-03
-2.200000e-03,5.226667e-02,5.600000e-03
-2.000000e-03,4.773333e-02,-7.466667e-03
-1.800000e-03,5.680000e-02,-7.466667e-03
-1.600000e-03,3.200000e-02,1.333333e-03
-1.400000e-03,2.973333e-02,-1.173333e-02
-1.200000e-03,5.453333e-02,1.866667e-02
-1.000000e-03,5.226667e-02,-2.480000e-02
-8.000000e-04,2.533333e-02,-2.026667e-02
-6.000000e-04,5.226667e-02,-2.480000e-02
